title,company_era,developer,series,genre,subgenre,dimension,platform,platform_family,platform_type,release_year,region,sales,gross_revenue,critic_score,user_score,exclusivity_status,nintendo_relationship_era,japan_only
Hitman,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PC,PC,PC,2016.0,PAL,,,85.0,,Timed Exclusive,N/A,False
Hitman,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PS4,PlayStation,Home Console,2017.0,JP,0.06,,85.0,,Timed Exclusive,N/A,False
Hitman,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PS4,PlayStation,Home Console,2017.0,NA,0.24,,85.0,,Timed Exclusive,N/A,False
Hitman,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PS4,PlayStation,Home Console,2017.0,Other,0.11,,85.0,,Timed Exclusive,N/A,False
Hitman,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PS4,PlayStation,Home Console,2017.0,PAL,0.36,,85.0,,Timed Exclusive,N/A,False
Hitman,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,Xbox One,Microsoft,Home Console,2017.0,JP,,,85.0,,Timed Exclusive,N/A,False
Hitman,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,Xbox One,Microsoft,Home Console,2017.0,NA,0.2,,85.0,,Timed Exclusive,N/A,False
Hitman,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,Xbox One,Microsoft,Home Console,2017.0,Other,0.03,,85.0,,Timed Exclusive,N/A,False
Hitman,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,Xbox One,Microsoft,Home Console,2017.0,PAL,0.08,,85.0,,Timed Exclusive,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action-Adventure,Stealth / Third-Person,3D,All,Other,Other,2012.0,JP,3.6,,,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action-Adventure,Stealth / Third-Person,3D,All,Other,Other,2012.0,NA,3.6,,,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action-Adventure,Stealth / Third-Person,3D,All,Other,Other,2012.0,Other,3.6,,,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action-Adventure,Stealth / Third-Person,3D,All,Other,Other,2012.0,PAL,3.6,,,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PC,PC,PC,2012.0,JP,3.6,,90.0,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PC,PC,PC,2012.0,NA,3.6,,90.0,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PC,PC,PC,2012.0,Other,3.6,,90.0,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PC,PC,PC,2012.0,PAL,3.6,,90.0,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PS3,PlayStation,Home Console,2012.0,JP,3.6,,,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PS3,PlayStation,Home Console,2012.0,NA,3.6,,,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PS3,PlayStation,Home Console,2012.0,Other,3.6,,,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PS3,PlayStation,Home Console,2012.0,PAL,3.6,,,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,Xbox 360,Microsoft,Home Console,2012.0,JP,3.6,,,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,Xbox 360,Microsoft,Home Console,2012.0,NA,3.6,,,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,Xbox 360,Microsoft,Home Console,2012.0,Other,3.6,,,,Multiplatform,N/A,False
Hitman: Absolution,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,Xbox 360,Microsoft,Home Console,2012.0,PAL,3.6,,,,Multiplatform,N/A,False
Hitman GO,Square Enix,Square Enix,Hitman,Puzzle,Stealth / Third-Person,3D,PC,PC,PC,2016.0,JP,,,75.0,,Multiplatform,N/A,False
Hitman GO,Square Enix,Square Enix,Hitman,Puzzle,Stealth / Third-Person,3D,PC,PC,PC,2016.0,NA,,,75.0,,Multiplatform,N/A,False
Hitman GO,Square Enix,Square Enix,Hitman,Puzzle,Stealth / Third-Person,3D,PC,PC,PC,2016.0,Other,,,75.0,,Multiplatform,N/A,False
Hitman GO,Square Enix,Square Enix,Hitman,Puzzle,Stealth / Third-Person,3D,PC,PC,PC,2016.0,PAL,,,75.0,,Multiplatform,N/A,False
Hitman GO,Square Enix,Square Enix,Hitman,Puzzle,Stealth / Third-Person,3D,PS4,PlayStation,Home Console,2016.0,JP,,,75.0,,Multiplatform,N/A,False
Hitman GO,Square Enix,Square Enix,Hitman,Puzzle,Stealth / Third-Person,3D,PS4,PlayStation,Home Console,2016.0,NA,,,75.0,,Multiplatform,N/A,False
Hitman GO,Square Enix,Square Enix,Hitman,Puzzle,Stealth / Third-Person,3D,PS4,PlayStation,Home Console,2016.0,Other,,,75.0,,Multiplatform,N/A,False
Hitman GO,Square Enix,Square Enix,Hitman,Puzzle,Stealth / Third-Person,3D,PS4,PlayStation,Home Console,2016.0,PAL,,,75.0,,Multiplatform,N/A,False
Hitman GO,Square Enix,Square Enix,Hitman,Puzzle,Stealth / Third-Person,3D,PSV,Other,Other,2016.0,JP,,,75.0,,Multiplatform,N/A,False
Hitman GO,Square Enix,Square Enix,Hitman,Puzzle,Stealth / Third-Person,3D,PSV,Other,Other,2016.0,NA,,,75.0,,Multiplatform,N/A,False
Hitman GO,Square Enix,Square Enix,Hitman,Puzzle,Stealth / Third-Person,3D,PSV,Other,Other,2016.0,Other,,,75.0,,Multiplatform,N/A,False
Hitman GO,Square Enix,Square Enix,Hitman,Puzzle,Stealth / Third-Person,3D,PSV,Other,Other,2016.0,PAL,,,75.0,,Multiplatform,N/A,False
Hitman: HD Trilogy,Square Enix,Unknown,Hitman,Stealth,Stealth / Third-Person,3D,PS3,PlayStation,Home Console,2013.0,JP,,,,,Multiplatform,N/A,False
Hitman: HD Trilogy,Square Enix,Unknown,Hitman,Stealth,Stealth / Third-Person,3D,PS3,PlayStation,Home Console,2013.0,NA,0.07,,,,Multiplatform,N/A,False
Hitman: HD Trilogy,Square Enix,Unknown,Hitman,Stealth,Stealth / Third-Person,3D,PS3,PlayStation,Home Console,2013.0,Other,0.03,,,,Multiplatform,N/A,False
Hitman: HD Trilogy,Square Enix,Unknown,Hitman,Stealth,Stealth / Third-Person,3D,PS3,PlayStation,Home Console,2013.0,PAL,0.1,,,,Multiplatform,N/A,False
Hitman: HD Trilogy,Square Enix,Unknown,Hitman,Stealth,Stealth / Third-Person,3D,Xbox 360,Microsoft,Home Console,2013.0,JP,,,,,Multiplatform,N/A,False
Hitman: HD Trilogy,Square Enix,Unknown,Hitman,Stealth,Stealth / Third-Person,3D,Xbox 360,Microsoft,Home Console,2013.0,NA,0.07,,,,Multiplatform,N/A,False
Hitman: HD Trilogy,Square Enix,Unknown,Hitman,Stealth,Stealth / Third-Person,3D,Xbox 360,Microsoft,Home Console,2013.0,Other,0.01,,,,Multiplatform,N/A,False
Hitman: HD Trilogy,Square Enix,Unknown,Hitman,Stealth,Stealth / Third-Person,3D,Xbox 360,Microsoft,Home Console,2013.0,PAL,0.09,,,,Multiplatform,N/A,False
Hitman: Sniper,Square Enix,Square Enix,Hitman,Shooter,Stealth / Third-Person,3D,And,Other,Other,2015.0,JP,,,,,Exclusive,N/A,False
Hitman: Sniper,Square Enix,Square Enix,Hitman,Shooter,Stealth / Third-Person,3D,And,Other,Other,2015.0,NA,,,,,Exclusive,N/A,False
Hitman: Sniper,Square Enix,Square Enix,Hitman,Shooter,Stealth / Third-Person,3D,And,Other,Other,2015.0,Other,,,,,Exclusive,N/A,False
Hitman: Sniper,Square Enix,Square Enix,Hitman,Shooter,Stealth / Third-Person,3D,And,Other,Other,2015.0,PAL,,,,,Exclusive,N/A,False
Honki de Manabu: LEC de Goukaku - DS Hishou Kentei 2-Kyuu/3-Kyuu,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,JP,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukaku - DS Hishou Kentei 2-Kyuu/3-Kyuu,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,NA,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukaku - DS Hishou Kentei 2-Kyuu/3-Kyuu,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,Other,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukaku - DS Hishou Kentei 2-Kyuu/3-Kyuu,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,PAL,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukaku - DS Takuchi Tatemono Torihiki Shuninsha,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,JP,0.01,,,,Exclusive,Post-Merger,True
Honki de Manabu: LEC de Goukaku - DS Takuchi Tatemono Torihiki Shuninsha,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,NA,,,,,Exclusive,Post-Merger,True
Honki de Manabu: LEC de Goukaku - DS Takuchi Tatemono Torihiki Shuninsha,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,Other,,,,,Exclusive,Post-Merger,True
Honki de Manabu: LEC de Goukaku - DS Takuchi Tatemono Torihiki Shuninsha,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,PAL,,,,,Exclusive,Post-Merger,True
Honki de Manabu: LEC de Goukakuru - DS Gyouseishoshi,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2010.0,JP,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Gyouseishoshi,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2010.0,NA,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Gyouseishoshi,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2010.0,Other,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Gyouseishoshi,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2010.0,PAL,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Kikenbutsu Toriatsukaimono Otsushu 4-Rui,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,JP,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Kikenbutsu Toriatsukaimono Otsushu 4-Rui,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,NA,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Kikenbutsu Toriatsukaimono Otsushu 4-Rui,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,Other,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Kikenbutsu Toriatsukaimono Otsushu 4-Rui,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,PAL,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Koumuinshiken Suumato Shori,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,JP,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Koumuinshiken Suumato Shori,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,NA,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Koumuinshiken Suumato Shori,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,Other,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Koumuinshiken Suumato Shori,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2009.0,PAL,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Takuchi Tatemono Torihiki Shuninsha 2011-Toshi & 2012-Toshi Nendoban,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2011.0,JP,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Takuchi Tatemono Torihiki Shuninsha 2011-Toshi & 2012-Toshi Nendoban,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2011.0,NA,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Takuchi Tatemono Torihiki Shuninsha 2011-Toshi & 2012-Toshi Nendoban,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2011.0,Other,,,,,Exclusive,Post-Merger,False
Honki de Manabu: LEC de Goukakuru - DS Takuchi Tatemono Torihiki Shuninsha 2011-Toshi & 2012-Toshi Nendoban,Square Enix,Square Enix,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2011.0,PAL,,,,,Exclusive,Post-Merger,False
Honki de Manabu LEC de Goukakuru: Hishou Boki 3-Kyuu Portable,Square Enix,Square Enix,Standalone,Misc,,Unknown,PSP,PlayStation,Handheld,2010.0,JP,,,,,Exclusive,N/A,False
Honki de Manabu LEC de Goukakuru: Hishou Boki 3-Kyuu Portable,Square Enix,Square Enix,Standalone,Misc,,Unknown,PSP,PlayStation,Handheld,2010.0,NA,,,,,Exclusive,N/A,False
Honki de Manabu LEC de Goukakuru: Hishou Boki 3-Kyuu Portable,Square Enix,Square Enix,Standalone,Misc,,Unknown,PSP,PlayStation,Handheld,2010.0,Other,,,,,Exclusive,N/A,False
Honki de Manabu LEC de Goukakuru: Hishou Boki 3-Kyuu Portable,Square Enix,Square Enix,Standalone,Misc,,Unknown,PSP,PlayStation,Handheld,2010.0,PAL,,,,,Exclusive,N/A,False
Honki de Manabu LEC de Goukakuru: Takuchi Tatemono Torihiki Shuninsha Portable,Square Enix,Square Enix,Standalone,Misc,,Unknown,PSP,PlayStation,Handheld,2010.0,JP,,,,,Exclusive,N/A,False
Honki de Manabu LEC de Goukakuru: Takuchi Tatemono Torihiki Shuninsha Portable,Square Enix,Square Enix,Standalone,Misc,,Unknown,PSP,PlayStation,Handheld,2010.0,NA,,,,,Exclusive,N/A,False
Honki de Manabu LEC de Goukakuru: Takuchi Tatemono Torihiki Shuninsha Portable,Square Enix,Square Enix,Standalone,Misc,,Unknown,PSP,PlayStation,Handheld,2010.0,Other,,,,,Exclusive,N/A,False
Honki de Manabu LEC de Goukakuru: Takuchi Tatemono Torihiki Shuninsha Portable,Square Enix,Square Enix,Standalone,Misc,,Unknown,PSP,PlayStation,Handheld,2010.0,PAL,,,,,Exclusive,N/A,False
Hoppie,Square Enix,Phoenix Games,Standalone,Platform,,Unknown,PS2,PlayStation,Home Console,2006.0,JP,,,,,Exclusive,N/A,False
Hoppie,Square Enix,Phoenix Games,Standalone,Platform,,Unknown,PS2,PlayStation,Home Console,2006.0,NA,,,,,Exclusive,N/A,False
Hoppie,Square Enix,Phoenix Games,Standalone,Platform,,Unknown,PS2,PlayStation,Home Console,2006.0,Other,,,,,Exclusive,N/A,False
Hoppie,Square Enix,Phoenix Games,Standalone,Platform,,Unknown,PS2,PlayStation,Home Console,2006.0,PAL,,,,,Exclusive,N/A,False
Hyperballoid HD,Square Enix,iSquared Games,Standalone,Puzzle,,Unknown,PSN,Other,Other,2010.0,JP,,,,,Exclusive,N/A,False
Hyperballoid HD,Square Enix,iSquared Games,Standalone,Puzzle,,Unknown,PSN,Other,Other,2010.0,NA,,,,,Exclusive,N/A,False
Hyperballoid HD,Square Enix,iSquared Games,Standalone,Puzzle,,Unknown,PSN,Other,Other,2010.0,Other,,,,,Exclusive,N/A,False
Hyperballoid HD,Square Enix,iSquared Games,Standalone,Puzzle,,Unknown,PSN,Other,Other,2010.0,PAL,,,,,Exclusive,N/A,False
,Square Enix,Square Enix / Marvelous Entertainment,Standalone,,,,Wii,,,,,,,,,Multiplatform,,False
,Enix,Quintet,Standalone,,,,SNES,,,,,,,,,Multiplatform,,False
Imperial SaGa,Square Enix,Square Enix,SaGa,Role-Playing,Turn-Based RPG,Unknown,PC,PC,PC,2016.0,JP,,,,,Exclusive,N/A,False
Imperial SaGa,Square Enix,Square Enix,SaGa,Role-Playing,Turn-Based RPG,Unknown,PC,PC,PC,2016.0,NA,,,,,Exclusive,N/A,False
Imperial SaGa,Square Enix,Square Enix,SaGa,Role-Playing,Turn-Based RPG,Unknown,PC,PC,PC,2016.0,Other,,,,,Exclusive,N/A,False
Imperial SaGa,Square Enix,Square Enix,SaGa,Role-Playing,Turn-Based RPG,Unknown,PC,PC,PC,2016.0,PAL,,,,,Exclusive,N/A,False
,Square Enix,Square Enix,Standalone,,,,Web browser,,,,,,,,,Exclusive,,False
Infinite Undiscovery,Square Enix,tri-Ace,Standalone,Role-Playing,,Unknown,Xbox 360,Microsoft,Home Console,2008.0,JP,,,68.0,,Exclusive,N/A,False
Infinite Undiscovery,Square Enix,tri-Ace,Standalone,Role-Playing,,Unknown,Xbox 360,Microsoft,Home Console,2008.0,NA,,,68.0,,Exclusive,N/A,False
Infinite Undiscovery,Square Enix,tri-Ace,Standalone,Role-Playing,,Unknown,Xbox 360,Microsoft,Home Console,2008.0,Other,,,68.0,,Exclusive,N/A,False
Infinite Undiscovery,Square Enix,tri-Ace,Standalone,Role-Playing,,Unknown,Xbox 360,Microsoft,Home Console,2008.0,PAL,,,68.0,,Exclusive,N/A,False
Iron Chef,Square Enix,Phoenix Games,Standalone,Misc,,Unknown,PS2,PlayStation,Home Console,2007.0,JP,,,,,Exclusive,N/A,False
Iron Chef,Square Enix,Phoenix Games,Standalone,Misc,,Unknown,PS2,PlayStation,Home Console,2007.0,NA,,,,,Exclusive,N/A,False
Iron Chef,Square Enix,Phoenix Games,Standalone,Misc,,Unknown,PS2,PlayStation,Home Console,2007.0,Other,,,,,Exclusive,N/A,False
Iron Chef,Square Enix,Phoenix Games,Standalone,Misc,,Unknown,PS2,PlayStation,Home Console,2007.0,PAL,,,,,Exclusive,N/A,False
iS: internal section,Squaresoft,Positron,Standalone,Shooter,,Unknown,PS1,PlayStation,Home Console,1999.0,JP,,,,,Exclusive,N/A,False
iS: internal section,Squaresoft,Positron,Standalone,Shooter,,Unknown,PS1,PlayStation,Home Console,1999.0,NA,,,,,Exclusive,N/A,False
iS: internal section,Squaresoft,Positron,Standalone,Shooter,,Unknown,PS1,PlayStation,Home Console,1999.0,Other,,,,,Exclusive,N/A,False
iS: internal section,Squaresoft,Positron,Standalone,Shooter,,Unknown,PS1,PlayStation,Home Console,1999.0,PAL,,,,,Exclusive,N/A,False
,Enix,Tomcat System,Standalone,,,,SNES,,,,,,,,,Multiplatform,,False
Itadaki Street 2: Neon Sign wa Bara Iro ni,Enix,Tomcat System,Standalone,Misc,,Unknown,SNES,Nintendo,Home Console,1994.0,JP,0.29,,,,Exclusive,Pre-Split,True
Itadaki Street 2: Neon Sign wa Bara Iro ni,Enix,Tomcat System,Standalone,Misc,,Unknown,SNES,Nintendo,Home Console,1994.0,NA,,,,,Exclusive,Pre-Split,True
Itadaki Street 2: Neon Sign wa Bara Iro ni,Enix,Tomcat System,Standalone,Misc,,Unknown,SNES,Nintendo,Home Console,1994.0,Other,0.0,,,,Exclusive,Pre-Split,True
Itadaki Street 2: Neon Sign wa Bara Iro ni,Enix,Tomcat System,Standalone,Misc,,Unknown,SNES,Nintendo,Home Console,1994.0,PAL,,,,,Exclusive,Pre-Split,True
,Enix,Tamsoft / Crea-Tech,Standalone,,,,PS2,,,,,,,,,Multiplatform,,False
,Square Enix,"October 19, 2017",Standalone,,,,Lost Sphear,,,,,,,,,Multiplatform,,False
,Square Enix,"October 19, 2017",Standalone,,,,Million Arthur Arcana Blood,,,,,,,,,Multiplatform,,False
,Square Enix,"October 19, 2017",Standalone,,,,PS Vita,,,,,,,,,Multiplatform,,False
Itadaki Street DS,Square Enix,Armor Project / Think Garage,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2007.0,JP,,,,,Exclusive,Post-Merger,False
Itadaki Street DS,Square Enix,Armor Project / Think Garage,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2007.0,NA,,,,,Exclusive,Post-Merger,False
Itadaki Street DS,Square Enix,Armor Project / Think Garage,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2007.0,Other,,,,,Exclusive,Post-Merger,False
Itadaki Street DS,Square Enix,Armor Project / Think Garage,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2007.0,PAL,,,,,Exclusive,Post-Merger,False
Itadaki Street: Gorgeous King,Enix,Tomcat System,Standalone,Misc,,Unknown,PS1,PlayStation,Home Console,1998.0,JP,,,,,Exclusive,N/A,False
Itadaki Street: Gorgeous King,Enix,Tomcat System,Standalone,Misc,,Unknown,PS1,PlayStation,Home Console,1998.0,NA,,,,,Exclusive,N/A,False
Itadaki Street: Gorgeous King,Enix,Tomcat System,Standalone,Misc,,Unknown,PS1,PlayStation,Home Console,1998.0,Other,,,,,Exclusive,N/A,False
Itadaki Street: Gorgeous King,Enix,Tomcat System,Standalone,Misc,,Unknown,PS1,PlayStation,Home Console,1998.0,PAL,,,,,Exclusive,N/A,False
Jello,Square Enix,Phoenix Games,Standalone,Puzzle,,Unknown,PS2,PlayStation,Home Console,2006.0,JP,,,,,Exclusive,N/A,False
Jello,Square Enix,Phoenix Games,Standalone,Puzzle,,Unknown,PS2,PlayStation,Home Console,2006.0,NA,,,,,Exclusive,N/A,False
Jello,Square Enix,Phoenix Games,Standalone,Puzzle,,Unknown,PS2,PlayStation,Home Console,2006.0,Other,,,,,Exclusive,N/A,False
Jello,Square Enix,Phoenix Games,Standalone,Puzzle,,Unknown,PS2,PlayStation,Home Console,2006.0,PAL,,,,,Exclusive,N/A,False
Jesus II,Enix,Enix Corporation,Standalone,Adventure,,Unknown,PC,PC,PC,1991.0,JP,,,,,Exclusive,N/A,False
Jesus II,Enix,Enix Corporation,Standalone,Adventure,,Unknown,PC,PC,PC,1991.0,NA,,,,,Exclusive,N/A,False
Jesus II,Enix,Enix Corporation,Standalone,Adventure,,Unknown,PC,PC,PC,1991.0,Other,,,,,Exclusive,N/A,False
Jesus II,Enix,Enix Corporation,Standalone,Adventure,,Unknown,PC,PC,PC,1991.0,PAL,,,,,Exclusive,N/A,False
,Squaresoft,Thinking Rabbit,Standalone,,,,Family Computer Disk System,,,,,,,,,Multiplatform,,False
Jinsei 8-Man-7000-Kai no Shokuji wo Tanoshiku suru: Oishiku Kiwameru Shokutsuu DS: Otona no Shuumatsu Henshuu-bu Gensen no Osusume Tenpo Jouhou Iri,Square Enix,High Horse Entertainment,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2007.0,JP,,,,,Exclusive,Post-Merger,False
Jinsei 8-Man-7000-Kai no Shokuji wo Tanoshiku suru: Oishiku Kiwameru Shokutsuu DS: Otona no Shuumatsu Henshuu-bu Gensen no Osusume Tenpo Jouhou Iri,Square Enix,High Horse Entertainment,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2007.0,NA,,,,,Exclusive,Post-Merger,False
Jinsei 8-Man-7000-Kai no Shokuji wo Tanoshiku suru: Oishiku Kiwameru Shokutsuu DS: Otona no Shuumatsu Henshuu-bu Gensen no Osusume Tenpo Jouhou Iri,Square Enix,High Horse Entertainment,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2007.0,Other,,,,,Exclusive,Post-Merger,False
Jinsei 8-Man-7000-Kai no Shokuji wo Tanoshiku suru: Oishiku Kiwameru Shokutsuu DS: Otona no Shuumatsu Henshuu-bu Gensen no Osusume Tenpo Jouhou Iri,Square Enix,High Horse Entertainment,Standalone,Misc,,Unknown,DS,Nintendo,Handheld,2007.0,PAL,,,,,Exclusive,Post-Merger,False
JJ - Tobidase Daisakusen Part II,Squaresoft,Square,Standalone,Shooter,,Unknown,NES,Nintendo,Home Console,1987.0,JP,,,,,Exclusive,Pre-Split,False
JJ - Tobidase Daisakusen Part II,Squaresoft,Square,Standalone,Shooter,,Unknown,NES,Nintendo,Home Console,1987.0,NA,,,,,Exclusive,Pre-Split,False
JJ - Tobidase Daisakusen Part II,Squaresoft,Square,Standalone,Shooter,,Unknown,NES,Nintendo,Home Console,1987.0,Other,,,,,Exclusive,Pre-Split,False
JJ - Tobidase Daisakusen Part II,Squaresoft,Square,Standalone,Shooter,,Unknown,NES,Nintendo,Home Console,1987.0,PAL,,,,,Exclusive,Pre-Split,False
